"","SRRecordID","ServiceRequestNum","SRType","MethodReceived","CreatedDate","SRStatus","StatusDate","DueDate","CloseDate","Agency","LastActivity","LastActivityDate","Outcome","Address","ZipCode","Neighborhood","CouncilDistrict","PoliceDistrict","PolicePost","Latitude","Longitude","GeoLocation"
"68","5004M00000ZwODMQA3","19-00711476","SW-Rat Rubout Proactive","System","10/21/2019 11:41:14 AM","Closed","10/21/2019 11:41:26 AM","10/26/2019 11:41:14 AM","10/21/2019 11:41:28 AM","Solid Waste",NA,NA,NA,"1710 N SMALLWOOD ST, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3079810018115,-76.6528151558053,"(39.30798100181149, -76.6528151558053)"
"69","5004M00000ZwODHQA3","19-00711475","TR-Youth Snow Program Resident Registration","Phone","10/21/2019 11:41:14 AM","New","10/21/2019 11:41:14 AM","11/20/2019 11:41:14 AM","","Transportation",NA,NA,NA,"1526 GREENDALE RD, Baltimore City, 21218",21218,"Ednor Gardens-Lakeside",14,"Northeastern",NA,39.3369421314156,-76.592499469921,"(39.33694213141557, -76.59249946992104)"
"70","5004M00000ZwODCQA3","19-00711474","SW-Rat Rubout Proactive","System","10/21/2019 11:41:13 AM","Closed","10/21/2019 11:41:23 AM","10/26/2019 11:41:13 AM","10/21/2019 11:41:24 AM","Solid Waste",NA,NA,NA,"20 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3690426938611,-76.6228906692949,"(39.3690426938611, -76.62289066929486)"
"71","5004M00000ZwOD7QAN","19-00711473","SW-Rat Rubout Proactive","System","10/21/2019 11:40:59 AM","Closed","10/21/2019 11:41:11 AM","10/26/2019 11:40:59 AM","10/21/2019 11:41:12 AM","Solid Waste",NA,NA,NA,"1708 N SMALLWOOD ST, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3079435719734,-76.6528137267011,"(39.30794357197342, -76.65281372670114)"
"72","5004M00000ZwOCxQAN","19-00711472","SW-Rat Rubout Proactive","System","10/21/2019 11:40:57 AM","Closed","10/21/2019 11:41:07 AM","10/26/2019 11:40:57 AM","10/21/2019 11:41:09 AM","Solid Waste",NA,NA,NA,"18 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3690904336649,-76.6232212475721,"(39.36909043366489, -76.62322124757213)"
"73","5004M00000ZwOCsQAN","19-00711471","HCD-Sanitation Property","Phone","10/21/2019 11:40:49 AM","Open","10/21/2019 11:40:49 AM","10/31/2019 11:40:49 AM","","Housing",NA,NA,NA,"3817 MOUNT PLEASANT AVE, BC",21224,"Baltimore Highlands",2,"Southeastern",NA,39.2909096762056,-76.5648462100682,"(39.290909676205594, -76.56484621006815)"
"74","5004M00000ZwOCnQAN","19-00711470","ECC-Escalation","Phone","10/21/2019 11:40:47 AM","New","10/21/2019 11:40:47 AM","","","Housing",NA,NA,NA,"3515 EDMONDSON AVE, Baltimore City, 21229",21229,"Allendale",8,"Southwestern",NA,39.2937393995022,-76.6762056015327,"(39.29373939950224, -76.67620560153273)"
"75","5004M00000ZwOCKQA3","19-00711469","SW-Rat Rubout Proactive","System","10/21/2019 11:40:43 AM","Closed","10/21/2019 11:40:56 AM","10/26/2019 11:40:43 AM","10/21/2019 11:40:58 AM","Solid Waste",NA,NA,NA,"1706 N SMALLWOOD ST, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3079048316634,-76.6528104767307,"(39.30790483166338, -76.65281047673068)"
"76","5004M00000ZwOCdQAN","19-00711468","SW-Rat Rubout Proactive","System","10/21/2019 11:40:40 AM","Closed","10/21/2019 11:40:53 AM","10/26/2019 11:40:40 AM","10/21/2019 11:40:54 AM","Solid Waste",NA,NA,NA,"16 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3691227071407,-76.6234961597594,"(39.36912270714066, -76.62349615975941)"
"77","5004M00000ZwOCTQA3","19-00711467","SW-Rat Rubout Proactive","System","10/21/2019 11:40:29 AM","Closed","10/21/2019 11:40:41 AM","10/26/2019 11:40:29 AM","10/21/2019 11:40:42 AM","Solid Waste",NA,NA,NA,"1704 N SMALLWOOD ST, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3078696806671,-76.6528082006478,"(39.307869680667075, -76.6528082006478)"
"78","5004M00000ZwOCOQA3","19-00711466","SW-Rat Rubout Proactive","System","10/21/2019 11:40:27 AM","Closed","10/21/2019 11:40:37 AM","10/26/2019 11:40:27 AM","10/21/2019 11:40:38 AM","Solid Waste",NA,NA,NA,"14 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3691655443999,-76.6237706470779,"(39.36916554439988, -76.62377064707788)"
"79","5004M00000ZwOBCQA3","19-00711465","SW-Rat Rubout Proactive","System","10/21/2019 11:40:13 AM","Closed","10/21/2019 11:40:24 AM","10/26/2019 11:40:13 AM","10/21/2019 11:40:26 AM","Solid Waste",NA,NA,NA,"12 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3691961597838,-76.6240680497229,"(39.369196159783755, -76.6240680497229)"
"80","5004M00000ZwOCEQA3","19-00711464","SW-Rat Rubout Proactive","System","10/21/2019 11:40:10 AM","Closed","10/21/2019 11:40:21 AM","10/26/2019 11:40:10 AM","10/21/2019 11:40:23 AM","Solid Waste",NA,NA,NA,"1702 N SMALLWOOD ST, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3078297347228,-76.6528065094492,"(39.30782973472283, -76.65280650944925)"
"81","5004M00000ZwOC4QAN","19-00711463","SW-Rat Rubout Proactive","System","10/21/2019 11:39:59 AM","Closed","10/21/2019 11:40:11 AM","10/26/2019 11:39:59 AM","10/21/2019 11:40:12 AM","Solid Waste",NA,NA,NA,"10 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3692289215828,-76.6243608753721,"(39.36922892158277, -76.62436087537215)"
"82","5004M00000ZwOBuQAN","19-00711461","SW-Rat Rubout Proactive","System","10/21/2019 11:39:45 AM","Closed","10/21/2019 11:39:57 AM","10/26/2019 11:39:45 AM","10/21/2019 11:39:58 AM","Solid Waste",NA,NA,NA,"8 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3693073567782,-76.6246563357598,"(39.3693073567782, -76.62465633575975)"
"83","5004M00000ZwOBpQAN","19-00711460","WW-Water No Water","Phone","10/21/2019 11:39:43 AM","Open","10/21/2019 11:39:42 AM","10/22/2019 11:39:43 AM","","Water Wastewater",NA,NA,NA,"1807 LAURETTA AVE, Baltimore City, 21223",21223,"Harlem Park",9,"Western",NA,39.2944043578049,-76.6464839788406,"(39.29440435780491, -76.64648397884064)"
"84","5004M00000ZwOBfQAN","19-00711459","SW-Rat Rubout Proactive","System","10/21/2019 11:39:30 AM","Closed","10/21/2019 11:39:39 AM","10/26/2019 11:39:30 AM","10/21/2019 11:39:40 AM","Solid Waste",NA,NA,NA,"6 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3693341814495,-76.6249324977234,"(39.36933418144951, -76.62493249772345)"
"85","5004M00000ZwOBaQAN","19-00711458","SW-Rat Rubout Proactive","System","10/21/2019 11:39:23 AM","Closed","10/21/2019 11:39:35 AM","10/26/2019 11:39:23 AM","10/21/2019 11:39:36 AM","Solid Waste",NA,NA,NA,"2211 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084243662029,-76.653421531873,"(39.30842436620288, -76.653421531873)"
"86","5004M00000ZwOBVQA3","19-00711457","WW-Water Leak (Exterior)","Phone","10/21/2019 11:39:22 AM","Open","10/21/2019 11:39:22 AM","10/23/2019 11:39:22 AM","","Water Wastewater",NA,NA,NA,"3709 RED BERRY WAY, NOTTINGHAM, 21236",21236,"",NA,"",NA,39.379447178832,-76.5175052863376,"(39.37944717883201, -76.51750528633764)"
"87","5004M00000ZwOBLQA3","19-00711456","SW-Rat Rubout Proactive","System","10/21/2019 11:39:15 AM","Closed","10/21/2019 11:39:26 AM","10/26/2019 11:39:15 AM","10/21/2019 11:39:27 AM","Solid Waste",NA,NA,NA,"4 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3693502768041,-76.625181658447,"(39.36935027680407, -76.62518165844699)"
"88","5004M00000ZwOBGQA3","19-00711455","TRT-Sign New/Remove/Change","Phone","10/21/2019 11:39:06 AM","Open","10/21/2019 11:39:06 AM","","","Transportation",NA,NA,NA,"911 BRUNSWICK ST, Baltimore City, 21223",21223,"Millhill",9,"Southwestern",NA,39.2775542376081,-76.658158209323,"(39.27755423760811, -76.65815820932299)"
"89","5004M00000ZwOBBQA3","19-00711454","SW-Rat Rubout Proactive","System","10/21/2019 11:39:05 AM","Closed","10/21/2019 11:39:15 AM","10/26/2019 11:39:05 AM","10/21/2019 11:39:17 AM","Solid Waste",NA,NA,NA,"2209 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.308429997094,-76.6533728871538,"(39.308429997093974, -76.65337288715384)"
"90","5004M00000ZwOB6QAN","19-00711453","SW-Rat Rubout Proactive","System","10/21/2019 11:38:57 AM","Closed","10/21/2019 11:39:08 AM","10/26/2019 11:38:57 AM","10/21/2019 11:39:09 AM","Solid Waste",NA,NA,NA,"117 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680536075621,-76.6184686954786,"(39.36805360756211, -76.61846869547864)"
"91","5004M00000ZwOB1QAN","19-00711452","SW-Rat Rubout Proactive","System","10/21/2019 11:38:50 AM","Closed","10/21/2019 11:39:01 AM","10/26/2019 11:38:50 AM","10/21/2019 11:39:03 AM","Solid Waste",NA,NA,NA,"2207 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084328001245,-76.6533228602316,"(39.30843280012453, -76.65332286023161)"
"92","5004M00000ZwOArQAN","19-00711451","SW-Rat Rubout Proactive","System","10/21/2019 11:38:42 AM","Closed","10/21/2019 11:38:53 AM","10/26/2019 11:38:42 AM","10/21/2019 11:38:55 AM","Solid Waste",NA,NA,NA,"115 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3681064623449,-76.6189082277741,"(39.368106462344876, -76.61890822777413)"
"93","5004M00000ZwOAmQAN","19-00711450","ECC-Escalation","Phone","10/21/2019 11:38:39 AM","New","10/21/2019 11:38:39 AM","","","Solid Waste",NA,NA,NA,"1523 RUTLAND AVE, Baltimore City, 21213",21213,"Broadway East",12,"Eastern",NA,39.3082895089821,-76.5926088874325,"(39.30828950898206, -76.5926088874325)"
"94","5004M00000ZwOAhQAN","19-00711449","SW-Rat Rubout Proactive","System","10/21/2019 11:38:34 AM","Closed","10/21/2019 11:38:44 AM","10/26/2019 11:38:34 AM","10/21/2019 11:38:46 AM","Solid Waste",NA,NA,NA,"2205 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084339312687,-76.6532722511839,"(39.308433931268745, -76.65327225118395)"
"95","5004M00000ZwOAXQA3","19-00711448","SW-Rat Rubout Proactive","System","10/21/2019 11:38:19 AM","Closed","10/21/2019 11:38:31 AM","10/26/2019 11:38:19 AM","10/21/2019 11:38:33 AM","Solid Waste",NA,NA,NA,"2203 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084377606058,-76.6532221994317,"(39.308437760605756, -76.65322219943172)"
"96","5004M00000ZwOANQA3","19-00711446","SW-Rat Rubout Proactive","System","10/21/2019 11:37:57 AM","Closed","10/21/2019 11:38:08 AM","10/26/2019 11:37:57 AM","10/21/2019 11:38:09 AM","Solid Waste",NA,NA,NA,"113 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3681292121381,-76.6193519453032,"(39.36812921213811, -76.61935194530322)"
"97","5004M00000ZwOASQA3","19-00711447","FCPF-Payments","Phone","10/21/2019 11:37:57 AM","New","10/21/2019 11:37:57 AM","11/20/2019 11:37:57 AM","","Finance",NA,NA,NA,"1100 BLK CLOVERDALE RD, Baltimore City, 21217",21217,"Reservoir Hill",7,"Central",NA,39.314834248734,-76.6406797909318,"(39.31483424873403, -76.64067979093177)"
"98","5004M00000ZwOA3QAN","19-00711445","SW-Rat Rubout Proactive","System","10/21/2019 11:37:39 AM","Closed","10/21/2019 11:37:50 AM","10/26/2019 11:37:39 AM","10/21/2019 11:37:52 AM","Solid Waste",NA,NA,NA,"103 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3683800999257,-76.6216640482278,"(39.368380099925744, -76.62166404822779)"
"99","5004M00000ZwO9oQAF","19-00711444","SW-Rat Rubout Proactive","System","10/21/2019 11:37:25 AM","Closed","10/21/2019 11:37:36 AM","10/26/2019 11:37:25 AM","10/21/2019 11:37:37 AM","Solid Waste",NA,NA,NA,"101 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3683832395407,-76.6219074925347,"(39.36838323954067, -76.62190749253469)"
"100","5004M00000ZwO9jQAF","19-00711443","SW-Rat Rubout Proactive","System","10/21/2019 11:37:10 AM","Closed","10/21/2019 11:37:22 AM","10/26/2019 11:37:10 AM","10/21/2019 11:37:23 AM","Solid Waste",NA,NA,NA,"13 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3686101801775,-76.6233841819996,"(39.36861018017754, -76.62338418199957)"
"101","5004M00000ZwO9KQAV","19-00711442","SW-Rat Rubout Proactive","System","10/21/2019 11:36:53 AM","Closed","10/21/2019 11:37:07 AM","10/26/2019 11:36:53 AM","10/21/2019 11:37:08 AM","Solid Waste",NA,NA,NA,"11 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.368660794743,-76.6236996332921,"(39.36866079474298, -76.62369963329208)"
"102","5004M00000ZwO9FQAV","19-00711441","SW-Rat Rubout Proactive","System","10/21/2019 11:36:35 AM","Closed","10/21/2019 11:36:47 AM","10/26/2019 11:36:35 AM","10/21/2019 11:36:48 AM","Solid Waste",NA,NA,NA,"9 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3686921357145,-76.623998545049,"(39.36869213571449, -76.623998545049)"
"103","5004M00000ZwO95QAF","19-00711440","SW-Rat Rubout Proactive","System","10/21/2019 11:36:19 AM","Closed","10/21/2019 11:36:31 AM","10/26/2019 11:36:19 AM","10/21/2019 11:36:33 AM","Solid Waste",NA,NA,NA,"7 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3687842136128,-76.6245399023953,"(39.368784213612756, -76.62453990239526)"
"104","5004M00000ZwO8qQAF","19-00711439","HCD-Maintenance Structure","Phone","10/21/2019 11:36:08 AM","Open","10/21/2019 11:36:08 AM","11/05/2019 11:36:08 AM","","Housing",NA,NA,NA,"1328 N CALHOUN ST, BC",21217,"Sandtown-Winchester",7,"Western",NA,39.3040561625279,-76.6404472467091,"(39.304056162527864, -76.64044724670914)"
"105","5004M00000ZwO8lQAF","19-00711438","SW-Rat Rubout Proactive","System","10/21/2019 11:36:06 AM","Closed","10/21/2019 11:36:17 AM","10/26/2019 11:36:06 AM","10/21/2019 11:36:18 AM","Solid Waste",NA,NA,NA,"5 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3687955498849,-76.6248605624689,"(39.368795549884936, -76.62486056246894)"
"106","5004M00000ZwO8gQAF","19-00711437","SW-Rat Rubout Proactive","System","10/21/2019 11:35:52 AM","Closed","10/21/2019 11:36:03 AM","10/26/2019 11:35:52 AM","10/21/2019 11:36:05 AM","Solid Waste",NA,NA,NA,"3 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3688077579658,-76.6251964019463,"(39.368807757965826, -76.62519640194627)"
"107","5004M00000ZwO8bQAF","19-00711436","SW-Rat Rubout Proactive","System","10/21/2019 11:35:38 AM","Closed","10/21/2019 11:35:49 AM","10/26/2019 11:35:38 AM","10/21/2019 11:35:51 AM","Solid Waste",NA,NA,NA,"1 E LAKE AVE, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3688048832042,-76.6255190456607,"(39.36880488320418, -76.62551904566067)"
"108","5004M00000ZwO8RQAV","19-00711435","SW-Municipal Trash Can Concern","Phone","10/21/2019 11:35:22 AM","New","10/21/2019 11:35:22 AM","11/20/2019 11:35:22 AM","","Solid Waste",NA,NA,NA,"3715 ERDMAN AVE, Baltimore City, 21213",21213,"Belair-Edison",13,"Northeastern",NA,39.3159621816064,-76.5694083994438,"(39.31596218160638, -76.56940839944377)"
"109","5004M00000ZwO8HQAV","19-00711434","SW-Rat Rubout Proactive","System","10/21/2019 11:35:18 AM","Closed","10/21/2019 11:35:30 AM","10/26/2019 11:35:18 AM","10/21/2019 11:35:32 AM","Solid Waste",NA,NA,NA,"139 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3682630982302,-76.6198982852018,"(39.36826309823024, -76.61989828520181)"
"110","5004M00000ZwO8CQAV","19-00711433","SW-Rat Rubout Proactive","Internal","10/21/2019 11:35:17 AM","Closed","10/21/2019 11:36:18 AM","10/26/2019 11:35:17 AM","10/21/2019 11:36:19 AM","Solid Waste",NA,NA,NA,"2201 WESTWOOD AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084387676,-76.6531703130188,"(39.3084387676, -76.65317031301876)"
"111","5004M00000ZwO87QAF","19-00711432","ECC-Information Request","Phone","10/21/2019 11:35:16 AM","Closed","10/21/2019 11:35:16 AM","10/23/2019 11:35:16 AM","10/21/2019 11:36:16 AM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"112","5004M00000ZwO82QAF","19-00711431","SW-Rat Rubout Proactive","System","10/21/2019 11:35:05 AM","Closed","10/21/2019 11:35:16 AM","10/26/2019 11:35:05 AM","10/21/2019 11:35:17 AM","Solid Waste",NA,NA,NA,"137 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3682131292447,-76.6198701942008,"(39.36821312924467, -76.61987019420076)"
"113","5004M00000ZwO7nQAF","19-00711430","FCPF-Payments","Phone","10/21/2019 11:34:54 AM","New","10/21/2019 11:34:54 AM","11/20/2019 11:34:54 AM","","Finance",NA,NA,NA,"2134 N WOLFE ST, Baltimore City, 21213",21213,"Darley Park",12,"Eastern",NA,39.3152238396328,-76.5921589403335,"(39.315223839632836, -76.59215894033355)"
"114","5004M00000ZwO7iQAF","19-00711429","SW-Rat Rubout Proactive","System","10/21/2019 11:34:50 AM","Closed","10/21/2019 11:35:03 AM","10/26/2019 11:34:50 AM","10/21/2019 11:35:04 AM","Solid Waste",NA,NA,NA,"135 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3681423416877,-76.619853731914,"(39.36814234168771, -76.61985373191405)"
"115","5004M00000ZwO7YQAV","19-00711428","SW-Rat Rubout Proactive","System","10/21/2019 11:34:37 AM","Closed","10/21/2019 11:34:46 AM","10/26/2019 11:34:37 AM","10/21/2019 11:34:48 AM","Solid Waste",NA,NA,NA,"133 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680664225984,-76.6198448786414,"(39.36806642259844, -76.61984487864137)"
"116","5004M00000ZwO7EQAV","19-00711427","SW-Rat Rubout Proactive","System","10/21/2019 11:34:24 AM","Closed","10/21/2019 11:34:34 AM","10/26/2019 11:34:24 AM","10/21/2019 11:34:36 AM","Solid Waste",NA,NA,NA,"131 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680194442478,-76.6202006179803,"(39.36801944424782, -76.62020061798027)"
"117","5004M00000ZwO79QAF","19-00711426","HCD-Zoning Investigation","Phone","10/21/2019 11:34:22 AM","New","10/21/2019 11:34:22 AM","11/05/2019 11:34:22 AM","","Housing",NA,NA,NA,"605 GLENOLDEN AVE, Baltimore City, 21216",21216,"Mosher",9,"Western",NA,39.2950106897304,-76.6620359482724,"(39.29501068973039, -76.66203594827243)"
"118","5004M00000ZwO74QAF","19-00711425","SW-Rat Rubout Proactive","System","10/21/2019 11:34:11 AM","Closed","10/21/2019 11:34:22 AM","10/26/2019 11:34:11 AM","10/21/2019 11:34:24 AM","Solid Waste",NA,NA,NA,"129 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680161722063,-76.6202873988129,"(39.368016172206254, -76.62028739881293)"
"119","5004M00000ZwO6uQAF","19-00711424","SW-Rat Rubout Proactive","System","10/21/2019 11:33:58 AM","Closed","10/21/2019 11:34:08 AM","10/26/2019 11:33:58 AM","10/21/2019 11:34:10 AM","Solid Waste",NA,NA,NA,"127 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680150327854,-76.6203770488895,"(39.36801503278537, -76.62037704888945)"
"120","5004M00000ZwO6kQAF","19-00711423","SW-Mechanical Street Sweeping","Phone","10/21/2019 11:33:49 AM","New","10/21/2019 11:33:49 AM","10/24/2019 11:33:49 AM","","Solid Waste",NA,NA,NA,"1908 HARLEM AVE, Baltimore City, 21217",21217,"Midtown-Edmondson",9,"Western",NA,39.2964894290493,-76.6477193897259,"(39.296489429049295, -76.64771938972595)"
"121","5004M00000ZwO6aQAF","19-00711422","SW-Rat Rubout Proactive","System","10/21/2019 11:33:41 AM","Closed","10/21/2019 11:33:51 AM","10/26/2019 11:33:41 AM","10/21/2019 11:33:52 AM","Solid Waste",NA,NA,NA,"125 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680141002811,-76.6204675983636,"(39.368014100281115, -76.62046759836358)"
"122","5004M00000ZwO6QQAV","19-00711421","SW-Rat Rubout Proactive","System","10/21/2019 11:33:27 AM","Closed","10/21/2019 11:33:38 AM","10/26/2019 11:33:27 AM","10/21/2019 11:33:39 AM","Solid Waste",NA,NA,NA,"123 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680077989802,-76.6206086658421,"(39.36800779898015, -76.62060866584206)"
"123","5004M00000ZwO6BQAV","19-00711420","FCPF-VR119-Mail","Phone","10/21/2019 11:33:12 AM","New","10/21/2019 11:33:11 AM","10/28/2019 11:33:12 AM","","Finance",NA,NA,NA,"200 E UNIVERSITY PKWY, Baltimore City, 21218",21218,"Oakenshawe",14,"Northern",NA,39.3309439881388,-76.6148356947547,"(39.3309439881388, -76.61483569475472)"
"124","5004M00000ZwO66QAF","19-00711419","SW-Rat Rubout Proactive","System","10/21/2019 11:33:11 AM","Closed","10/21/2019 11:33:23 AM","10/26/2019 11:33:11 AM","10/21/2019 11:33:25 AM","Solid Waste",NA,NA,NA,"121 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680014673314,-76.6207024432155,"(39.36800146733142, -76.62070244321554)"
"125","5004M00000ZwO61QAF","19-00711418","SW-Bulk Scheduled","Phone","10/21/2019 11:33:02 AM","New","10/21/2019 11:33:02 AM","01/19/2020 11:33:02 AM","","Solid Waste",NA,NA,NA,"3606 OLD FREDERICK RD, Baltimore City, 21229",21229,"Saint Josephs",8,"Southwestern",NA,39.2834194355737,-76.6766020124035,"(39.28341943557367, -76.6766020124035)"
"126","5004M00000ZwO5wQAF","19-00711417","ECC-Information Request","Phone","10/21/2019 11:32:59 AM","Closed","10/21/2019 11:32:59 AM","10/23/2019 11:32:59 AM","10/21/2019 11:33:15 AM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"127","5004M00000ZwO5mQAF","19-00711416","SW-Rat Rubout Proactive","System","10/21/2019 11:32:53 AM","Closed","10/21/2019 11:33:05 AM","10/26/2019 11:32:53 AM","10/21/2019 11:33:07 AM","Solid Waste",NA,NA,NA,"119 FIRESIDE CIR, Baltimore City, 21212",21212,"Bellona-Gittings",4,"Northern",NA,39.3680011748893,-76.6207809556598,"(39.36800117488925, -76.62078095565984)"
